permid,ticker,cik,filing_date,n_words,ai_hits,ai_per_10k,ai_per_10k_risk,ai_per_10k_nonrisk
4295903453,AIV,922864,2022-03-01,85846,0,0.0,0.0,0.0
4295903461,CF,1324404,2022-02-24,81900,0,0.0,0.0,0.0
4295903463,ADM,7084,2022-02-17,58548,0,0.0,0.0,0.0
4295903469,ATR,896622,2022-02-18,55418,0,0.0,0.0,0.0
4295903471,EPAC,6955,2022-10-25,42940,0,0.0,0.0,0.0
4295903472,ARW,7536,2022-02-11,45012,0,0.0,0.0,0.0
4295903478,AVB,915912,2022-02-25,69675,0,0.0,0.0,0.0
4295903480,AIT,109563,2022-08-12,39986,1,0.25,0.0,0.25
4295903484,ATO,731802,2022-11-14,50663,0,0.0,0.0,0.0
4295903490,AZO,866787,2022-10-24,47657,0,0.0,0.0,0.0
4295903492,AVY,8818,2022-02-23,21616,0,0.0,0.0,0.0
4295903500,AZZ,8947,2022-04-22,41320,0,0.0,0.0,0.0
4295903503,BCPC,9326,2022-02-24,37589,0,0.0,0.0,0.0
4295903504,AVT,8858,2022-08-12,40256,0,0.0,0.0,0.0
4295903505,TFC,92230,2022-02-23,98437,0,0.0,0.0,0.0
4295903508,ALV,1034670,2022-02-22,62876,0,0.0,0.0,0.0
4295903510,ATNI,879585,2022-03-16,88584,0,0.0,0.0,0.0
4295903514,ADP,8670,2022-08-03,48576,8,1.647,0.0,1.647
4295903516,BMI,9092,2022-02-23,28136,0,0.0,0.0,0.0
4295903520,BALL,9389,2022-02-16,59481,0,0.0,0.0,0.0
4295903524,BHB,743367,2022-03-14,76613,0,0.0,0.0,0.0
4295903531,BAX,10456,2022-02-23,71451,0,0.0,0.0,0.0
4295903533,BDX,10795,2022-11-22,61937,0,0.0,0.0,0.0
4295903543,BDC,913142,2022-02-15,52547,2,0.381,0.0,0.381
4295903546,BHE,863436,2022-02-25,45101,0,0.0,0.0,0.0
4295903554,BZH,915840,2022-11-10,49729,0,0.0,0.0,0.0
4295903556,BBY,764478,2022-03-18,47516,4,0.842,0.0,0.842
4295903558,BBDC,1379785,2022-02-23,124456,0,0.0,0.0,0.0
4295903567,HRB,12659,2022-08-16,43377,0,0.0,0.0,0.0
4295903583,LCTX,876343,2022-03-10,78067,0,0.0,0.0,0.0
4295903585,BXP,1037540,2022-02-25,119719,0,0.0,0.0,0.0
4295903586,BSX,885725,2022-02-23,89063,0,0.0,0.0,0.0
4295903590,SAM,949870,2022-02-22,49231,0,0.0,0.0,0.0
4295903594,BYD,906553,2022-02-28,63179,0,0.0,0.0,0.0
4295903596,BDN,790816,2022-02-24,68374,9,1.316,0.0,1.316
4295903601,BRC,746598,2022-09-01,56844.0,0.0,0.0,0.0,0.0
4295903602,BWA,908255,2022-02-15,65839.0,0.0,0.0,0.0,0.0
4295903607,BKE,885245,2022-03-30,25352.0,0.0,0.0,0.0,0.0
4295903608,EAT,703351,2022-08-26,41017.0,0.0,0.0,0.0,0.0
4295903619,BMY,14272,2022-02-09,88355.0,0.0,0.0,0.0,0.0
4295903627,CVS,64803,2022-02-09,121635.0,2.0,0.164,0.0,0.203
4295903628,CBT,16040,2022-11-23,56808.0,0.0,0.0,0.0,0.0
4295903630,CTS,26058,2022-02-25,40075.0,0.0,0.0,0.0,0.0
4295903632,CNA,21175,2022-02-08,72752.0,0.0,0.0,0.0,0.0
4295903633,CAC,750686,2022-03-11,89051.0,0.0,0.0,0.0,0.0
4295903634,CVBF,354647,2022-03-01,81691.0,0.0,0.0,0.0,0.0
4295903636,CMS,811156,2022-02-10,78769.0,0.0,0.0,0.0,0.0
4295903637,CDNS,813672,2022-02-22,53195.0,9.0,1.692,0.0,1.692
4295903643,CWT,1035201,2022-02-24,54583.0,0.0,0.0,0.0,0.0
4295903649,CPB,16732,2022-09-22,49073.0,0.0,0.0,0.0,0.0
4295903650,SNDA,1043000,2022-04-15,58672.0,0.0,0.0,0.0,0.0
4295903651,CAH,721371,2022-08-11,61786.0,0.0,0.0,,0.0
4295903652,COF,927628,2022-02-25,116620.0,3.0,0.257,0.0,0.257
4295903654,CSL,790051,2022-02-17,45801.0,0.0,0.0,0.0,0.0
4295903665,CSX,277948,2022-02-16,48318.0,0.0,0.0,0.0,0.0
4295903666,CALY,837465,2022-03-01,94453.0,8.0,0.847,0.0,0.847
4295903672,CRS,17843,2022-08-15,55547.0,0.0,0.0,0.0,0.0
4295903676,CSV,1016281,2022-03-02,61892.0,0.0,0.0,0.0,0.0
4295903677,CVM,725363,2021-12-21,52377.0,0.0,0.0,,0.0
4295903678,CAT,18230,2022-02-16,75765.0,0.0,0.0,0.0,0.0
4295903679,CPT,906345,2022-02-17,43067.0,0.0,0.0,0.0,0.0
4295903695,EXP,918646,2022-05-20,53343.0,0.0,0.0,0.0,0.0
4295903700,EXE,895126,2022-02-24,77631.0,0.0,0.0,0.0,0.0
4295903702,KMX,1170010,2022-04-14,53369.0,4.0,0.749,0.0,0.75
4295903705,CHE,19584,2022-02-28,50860.0,0.0,0.0,0.0,0.0
4295903707,CHD,313927,,,,,,
4295903722,CPK,19745,2022-02-23,66455.0,0.0,0.0,0.0,0.0
4295903724,CHH,1046311,2022-02-24,75190.0,0.0,0.0,0.0,0.0
4295903729,IHRT,1400891,2022-02-23,84759.0,0.0,0.0,0.0,0.0
4295903732,CIA,24090,2022-03-11,62265.0,0.0,0.0,0.0,0.0
4295903733,CLX,21076,2022-08-10,25236.0,0.0,0.0,,0.0
4295903740,GTLS,892553,2022-02-24,75072.0,0.0,0.0,0.0,0.0
4295903744,CVX,93410,2022-02-24,71802.0,0.0,0.0,0.0,0.0
4295903750,FIX,1035983,2022-02-23,57945.0,0.0,0.0,0.0,0.0
4295903752,CBU,723188,2022-03-01,92364.0,0.0,0.0,0.0,0.0
4295903753,CLF,764065,2022-02-11,88283.0,0.0,0.0,0.0,0.0
4295903763,CMC,22444,2022-10-13,55161.0,0.0,0.0,0.0,0.0
4295903768,NNN,751364,2022-02-09,46197.0,0.0,0.0,0.0,0.0
4295903775,CAG,23217,2022-07-21,59639.0,0.0,0.0,0.0,0.0
4295903779,CRK,23194,2022-02-17,43805.0,0.0,0.0,0.0,0.0
4295903781,COO,711404,2021-12-10,72631.0,0.0,0.0,0.0,0.0
4295903785,CIX,1049606,2022-03-02,22936.0,0.0,0.0,0.0,0.0
4295903787,CNO,1224608,2022-02-24,97739.0,0.0,0.0,0.0,0.0
4295903797,CDP,860546,2022-02-22,63457.0,1.0,0.158,0.0,0.158
4295903798,GLW,24741,2022-02-14,67416.0,0.0,0.0,0.0,0.0
4295903800,CMT,1026655,2022-03-11,36794.0,0.0,0.0,0.0,0.0
4295903804,CUZ,25232,2022-02-03,54168.0,0.0,0.0,0.0,0.0
4295903805,TAP,24545,2022-02-23,94317.0,0.0,0.0,0.0,0.0
4295903808,INGR,1046257,2022-02-22,57358.0,0.0,0.0,0.0,0.0
4295903809,CCK,1219601,2022-02-28,57782.0,0.0,0.0,0.0,0.0
4295903824,DAR,916540,2022-03-01,81487.0,0.0,0.0,0.0,0.0
4295903826,AORT,784199,2022-02-22,68659.0,0.0,0.0,0.0,0.0
4295903828,CFR,39263,2022-02-04,93763.0,1.0,0.107,0.0,0.107
4295903829,CMI,26172,2022-02-08,64279.0,0.0,0.0,0.0,0.0
4295903830,DAN,26780,2022-02-23,58120.0,0.0,0.0,0.0,0.0
4295903831,CULP,723603,2022-07-15,60452.0,0.0,0.0,0.0,0.0
4295903833,DHR,313616,2022-02-23,81158.0,1.0,0.123,0.0,0.123
4295903841,DRS,1833756,2022-03-28,96444.0,1.0,0.104,0.0,0.104
4295903847,DRI,940944,2022-07-22,50531.0,0.0,0.0,0.0,0.0
4295903853,DAL,27904,2022-02-11,70047.0,0.0,0.0,0.0,0.0
4295903858,DTE,936340,2022-02-10,90601.0,0.0,0.0,0.0,0.0
4295903861,DHI,882184,2022-11-18,61783.0,0.0,0.0,0.0,0.0
4295903862,SITC,894315,2022-02-24,66109.0,0.0,0.0,,0.0
4295903872,DCI,29644,2022-09-23,39052.0,2.0,0.512,0.0,0.512
4295903874,DOV,29905,2022-02-11,60587.0,2.0,0.33,0.0,0.33
4295903883,INVX,1042893,2022-02-23,48048.0,0.0,0.0,0.0,0.0
4295903885,DLX,27996,2022-02-28,69729.0,4.0,0.574,0.0,0.574
4295903886,EGP,49600,2022-02-16,55505.0,0.0,0.0,0.0,0.0
4295903891,DCO,30305,2022-02-23,48740.0,0.0,0.0,0.0,0.0
4295903892,EMN,915389,2022-02-25,66088.0,2.0,0.303,0.0,0.303
4295903896,DUK,1326160,2022-02-24,169617.0,0.0,0.0,0.0,0.0
4295903898,EML,31107,2022-03-17,35053.0,0.0,0.0,0.0,0.0
4295903910,EIX,827052,2022-02-24,105093.0,0.0,0.0,,0.0
4295903916,ECL,31462,2022-02-25,91153.0,1.0,0.11,0.0,0.11
4295903920,EMR,32604,2022-11-14,45386.0,1.0,0.22,,0.22
4295903930,EBF,33002,2022-05-09,30093.0,0.0,0.0,0.0,0.0
4295903931,ETR,65984,2022-02-25,282737.0,0.0,0.0,0.0,0.0
4295903933,EPR,1045450,2022-02-23,83081.0,0.0,0.0,0.0,0.0
4295903939,EFX,33185,2022-02-24,71517.0,8.0,1.119,0.0,1.119
4295903940,EQT,33213,2022-02-10,75250.0,0.0,0.0,0.0,0.0
4295903946,EQR,906107,2022-02-17,70606.0,0.0,0.0,0.0,0.0
4295903947,ESS,920522,2022-02-25,84305.0,0.0,0.0,0.0,0.0
4295903951,ETD,896156,2022-08-29,59026.0,0.0,0.0,0.0,0.0
4295903955,NEE,753308,2022-02-18,86494.0,0.0,0.0,0.0,0.0
4295903957,FMC,37785,2022-02-25,69345.0,2.0,0.288,0.0,0.288
4295903959,FCN,887936,2022-02-24,56871.0,0.0,0.0,0.0,0.0
4295903960,FICO,814547,2022-11-09,56502.0,19.0,3.363,0.0,3.363
4295903961,FDS,1013237,2022-10-21,59402.0,2.0,0.337,0.0,0.337
4295903970,FMCC,1026214,2022-02-10,182004.0,1.0,0.055,0.0,0.055
4295903973,FNMA,310522,,,,,,
4295903976,FSS,277509,2022-03-01,54010.0,0.0,0.0,0.0,0.0
4295903977,AGM,845877,2022-02-28,92915.0,0.0,0.0,0.0,0.0
4295903979,FHI,1056288,2022-02-25,77023.0,5.0,0.649,0.0,0.649
4295903989,FCF,712537,2022-03-01,75671.0,1.0,0.132,0.0,0.132
4295903990,FBP,1057706,2022-03-01,165757.0,0.0,0.0,0.0,0.0
4295903994,FHN,36966,2022-03-01,132973.0,2.0,0.15,0.0,0.15
4295904011,FLS,30625,2022-02-23,65344.0,1.0,0.153,0.0,0.153
4295904013,FLO,1128928,2022-02-23,68015.0,0.0,0.0,0.0,0.0
4295904023,BEN,38777,2022-11-14,57641.0,0.0,0.0,0.0,0.0
4295904024,FEIM,39020,2022-07-14,29413.0,0.0,0.0,0.0,0.0
4295904026,FRD,39092,2022-08-02,6365.0,0.0,0.0,0.0,0.0
4295904035,GATX,40211,2022-02-17,56505.0,0.0,0.0,0.0,0.0
4295904043,AJG,354190,2022-02-18,85931.0,4.0,0.465,0.0,0.465
4295904051,GAP,39911,2022-03-15,45882.0,6.0,1.308,0.0,1.308
4295904060,GCO,18498,2022-03-23,49104.0,0.0,0.0,0.0,0.0
4295904061,GIS,40704,2022-06-30,53617.0,0.0,0.0,0.0,0.0
4295904063,GEL,1022321,2022-02-24,110735.0,0.0,0.0,0.0,0.0
4295904065,AVNT,1122976,2022-02-22,39243.0,0.0,0.0,0.0,0.0
4295904067,GPC,40987,2022-02-17,47564.0,0.0,0.0,0.0,0.0
4295904072,GTY,1052752,2022-02-24,80833.0,0.0,0.0,0.0,0.0
4295904073,MAGN,41719,2022-02-25,39727.0,0.0,0.0,0.0,0.0
4295904083,GRC,42682,2022-02-28,26744.0,0.0,0.0,0.0,0.0
4295904086,GGG,42888,2022-02-22,32582.0,0.0,0.0,0.0,0.0
4295904087,GVA,861459,2022-02-28,61997.0,0.0,0.0,0.0,0.0
4295904088,GHM,716314,2022-06-09,45112.0,0.0,0.0,0.0,0.0
4295904089,GWW,277135,2022-02-23,38384.0,0.0,0.0,,0.0
4295904093,GTN,43196,2022-02-25,54299.0,0.0,0.0,0.0,0.0
4295904095,GPI,1031203,2022-02-23,50779.0,1.0,0.197,0.0,0.197
4295904097,GFF,50725,2022-11-18,65310.0,0.0,0.0,0.0,0.0
4295904114,HAE,313143,2022-05-25,65641.0,0.0,0.0,0.0,0.0
4295904116,HAL,45012,2022-02-04,40874.0,1.0,0.245,,0.245
4295904129,HOG,793952,2022-02-25,64081.0,0.0,0.0,0.0,0.0
4295904141,HIG,874766,2022-02-18,158976.0,1.0,0.063,0.0,0.063
4295904144,HAS,46080,2022-02-23,80852.0,0.0,0.0,0.0,0.0
4295904149,EHC,785161,2022-02-25,99724.0,0.0,0.0,0.0,0.0
4295904150,HVT,216085,2022-03-01,27821.0,1.0,0.359,0.0,0.359
4295904159,HEI,46619,2021-12-21,45615.0,0.0,0.0,0.0,0.0
4295904164,HIW,921082,2022-02-08,63202.0,0.0,0.0,0.0,0.0
4295904165,HXL,717605,2022-02-09,47728.0,0.0,0.0,,0.0
4295904170,HPQ,47217,2021-12-09,72579.0,0.0,0.0,0.0,0.0
4295904171,HSY,47111,2022-02-18,57779.0,0.0,0.0,0.0,0.0
4295904173,PK,1617406,2022-02-18,58340.0,0.0,0.0,0.0,0.0
4295904182,HNI,48287,2022-03-01,35442.0,0.0,0.0,0.0,0.0
4295904183,HRL,48465,2021-12-10,43504.0,0.0,0.0,0.0,0.0
4295904184,HMN,850141,2022-02-25,78071.0,0.0,0.0,,0.0
4295904186,SVC,945394,2022-02-24,102635.0,0.0,0.0,0.0,0.0
4295904191,HOV,357294,2022-01-04,77560.0,0.0,0.0,0.0,0.0
4295904196,HUM,49071,2022-02-17,74529.0,0.0,0.0,0.0,0.0
4295904203,DIN,49754,2022-03-02,68434.0,0.0,0.0,0.0,0.0
4295904215,IDA,1057877,2022-02-17,100962.0,0.0,0.0,0.0,0.0
4295904216,ITW,49826,2022-02-11,44896.0,0.0,0.0,0.0,0.0
4295904217,IEX,832101,2022-02-24,48436.0,0.0,0.0,0.0,0.0
4295904231,IIIN,764401,2022-10-27,26064.0,0.0,0.0,0.0,0.0
4295904241,WTI,1288403,2022-03-09,67987.0,0.0,0.0,0.0,0.0
4295904250,ANGO,1275187,2022-07-22,48997.0,0.0,0.0,0.0,0.0
4295904255,FDBC,1098151,2022-03-23,75424.0,0.0,0.0,0.0,0.0
4295904289,UCTT,1275014,2022-03-01,44618.0,6.0,1.345,0.0,1.345
4295904297,IESC,1048268,2021-12-03,50128.0,0.0,0.0,0.0,0.0
4295904307,IBM,51143,2022-02-22,20591.0,13.0,6.313,0.0,6.314
4295904309,IFF,51253,2022-02-28,75112.0,0.0,0.0,0.0,0.0
4295904335,JBL,898293,2022-10-25,49525.0,0.0,0.0,0.0,0.0
4295904341,JNJ,200406,2022-02-17,74676.0,0.0,0.0,0.0,0.0
4295904352,KALU,811596,2022-03-01,59061.0,0.0,0.0,0.0,0.0
4295904356,KBH,795266,2022-01-21,68577.0,2.0,0.292,0.0,0.292
4295904363,KMT,55242,2022-08-10,45866.0,0.0,0.0,,0.0
4295904369,KMB,55785,2022-02-10,38454.0,0.0,0.0,0.0,0.0
4295904371,KEY,91576,2022-02-22,115282.0,0.0,0.0,0.0,0.0
4295904372,KRC,1025996,2022-02-10,98918.0,0.0,0.0,0.0,0.0
4295904374,KEX,56047,2022-02-18,57632.0,0.0,0.0,0.0,0.0
4295904377,KSS,885639,2022-03-17,29923.0,0.0,0.0,0.0,0.0
4295904391,LTC,887905,2022-02-17,66637.0,0.0,0.0,0.0,0.0
4295904393,TBI,768899,2022-02-16,43752.0,7.0,1.6,0.0,1.6
4295904394,LZB,57131,2022-06-21,44260.0,0.0,0.0,0.0,0.0
4295904406,LEA,842162,2022-02-10,67974.0,0.0,0.0,0.0,0.0
4295904407,LEG,58492,,,,,,
4295904408,LEE,58361,2021-12-10,38858.0,0.0,0.0,0.0,0.0
4295904409,JEF,96223,,,,,,
4295904410,LEN,920760,2022-01-28,57960.0,0.0,0.0,0.0,0.0
4295904414,LLY,59478,2022-02-23,67982.0,0.0,0.0,0.0,0.0
4295904417,LNN,836157,2022-10-20,36563.0,1.0,0.274,0.0,0.274
4295904418,LNC,59558,2022-02-17,126034.0,2.0,0.159,0.0,0.159
4295904421,BBWI,701985,2022-03-18,55313.0,0.0,0.0,0.0,0.0
4295904430,LPX,60519,2022-02-22,45933.0,0.0,0.0,0.0,0.0
4295904432,LOW,60667,2022-03-21,44803.0,0.0,0.0,0.0,0.0
4295904433,LAD,1023128,2022-02-18,51770.0,0.0,0.0,0.0,0.0
4295904442,MTB,36270,2022-02-16,113214.0,0.0,0.0,0.0,0.0
4295904443,MBI,814585,2022-02-28,91116.0,0.0,0.0,0.0,0.0
4295904448,MTG,876437,2022-02-23,87251.0,2.0,0.229,0.0,0.229
4295904450,MGM,789570,2022-02-25,81327.0,0.0,0.0,0.0,0.0
4295904452,MHO,799292,2022-02-17,57447.0,0.0,0.0,0.0,0.0
4295904456,MSM,1003078,2022-10-20,42198.0,1.0,0.237,0.0,0.237
4295904458,MAC,912242,2022-02-25,65133.0,0.0,0.0,0.0,0.0
4295904465,MTW,61986,2022-02-22,49949.0,0.0,0.0,0.0,0.0
4295904469,ELS,895417,2022-02-22,76122.0,0.0,0.0,0.0,0.0
4295904472,MAN,871763,2022-02-18,58273.0,4.0,0.686,0.0,0.686
4295904473,MKL,1096343,2022-02-18,81202.0,0.0,0.0,0.0,0.0
4295904474,MCS,62234,2022-03-03,68479.0,0.0,0.0,0.0,0.0
4295904476,MRSH,62709,2022-02-16,74893.0,3.0,0.401,2.175,0.0
4295904477,MAS,62996,2022-02-08,43129.0,0.0,0.0,0.0,0.0
4295904478,MLM,916076,2022-02-22,75129.0,0.0,0.0,0.0,0.0
4295904482,MAR,1048286,2022-02-15,47601.0,0.0,0.0,0.0,0.0
4295904485,MTZ,15615,2022-03-01,80951.0,1.0,0.124,0.0,0.124
4295904488,MAT,63276,2022-02-28,61855.0,0.0,0.0,0.0,0.0
4295904492,MMS,1032220,2022-11-22,43521.0,5.0,1.149,0.0,1.149
4295904494,MKC,63754,2022-01-27,61548.0,0.0,0.0,0.0,0.0
4295904495,SPGI,64040,2022-02-08,71057.0,2.0,0.281,0.0,0.34
4295904499,MCD,63908,2022-02-24,41391.0,0.0,0.0,0.0,0.0
4295904506,PRA,1127703,2022-02-22,123373.0,0.0,0.0,0.0,0.0
4295904514,MCY,64996,2022-02-15,65296.0,1.0,0.153,0.0,0.153
4295904517,MTH,833079,2022-02-16,44509.0,0.0,0.0,0.0,0.0
4295904528,MAA,912595,2022-02-17,69992.0,0.0,0.0,,0.0
4295904529,MTD,1037646,2022-02-11,49225.0,0.0,0.0,0.0,0.0
4295904532,MPB,879635,2022-03-15,90654.0,0.0,0.0,0.0,0.0
4295904541,MLR,924822,2022-03-09,33812.0,0.0,0.0,0.0,0.0
4295904545,MTX,891014,2022-02-18,56877.0,0.0,0.0,0.0,0.0
4295904551,MHK,851968,2022-02-23,45718.0,0.0,0.0,0.0,0.0
4295904557,MS,895421,,,,,,
4295904560,MLI,89439,2022-02-23,42938.0,0.0,0.0,0.0,0.0
4295904562,MSI,68505,2022-02-16,70386.0,27.0,3.836,0.0,3.836
4295904564,MUR,717423,2022-02-25,67025.0,0.0,0.0,0.0,0.0
4295904566,MYE,69488,2022-03-10,36695.0,0.0,0.0,0.0,0.0
4295904570,VYX,70866,2022-02-25,87530.0,0.0,0.0,0.0,0.0
4295904572,NVR,906163,2022-02-16,37048.0,0.0,0.0,0.0,0.0
4295904574,ERNA,748592,2022-04-15,73466.0,0.0,0.0,,0.0
4295904579,FIZZ,69891,2022-06-29,17728.0,0.0,0.0,0.0,0.0
4295904581,NBR,1163739,2022-02-18,63296.0,1.0,0.158,0.0,0.158
4295904586,NFG,70145,2022-11-18,75445.0,0.0,0.0,0.0,0.0
4295904587,NHC,1047335,2022-02-18,50821.0,0.0,0.0,0.0,0.0
4295904589,NOV,1021860,2022-02-11,49385.0,1.0,0.202,0.0,0.259
4295904590,NHI,877860,2022-02-22,71522.0,0.0,0.0,0.0,0.0
4295904593,NPK,80172,2022-03-11,29800.0,3.0,1.007,0.0,1.187
4295904606,NYT,71691,2022-02-23,60298.0,1.0,0.166,0.0,0.203
4295904609,NJR,356309,2022-11-17,88525.0,0.0,0.0,0.0,0.0
4295904618,NEM,1164727,2022-02-24,133813.0,0.0,0.0,0.0,0.0
4295904619,NSC,702165,2022-02-04,37851.0,0.0,0.0,0.0,0.0
4295904620,NKE,320187,2022-07-21,63662.0,0.0,0.0,0.0,0.0
4295904627,XEL,72903,2022-02-23,75600.0,0.0,0.0,,0.0
4295904630,NTIC,875582,2022-11-15,58507.0,0.0,0.0,0.0,0.0
4295904633,NVAX,1000694,2022-03-01,77979.0,0.0,0.0,0.0,0.0
4295904636,NUE,73309,2022-02-28,50287.0,0.0,0.0,0.0,0.0
4295904637,NUS,1021561,2022-02-16,64545.0,0.0,0.0,0.0,0.0
4295904641,OGE,1021635,2022-02-24,74926.0,0.0,0.0,0.0,0.0
4295904644,IOSP,1054905,2022-02-16,40941.0,0.0,0.0,0.0,0.0
4295904645,OXY,797468,2022-02-24,80068.0,0.0,0.0,0.0,0.0
4295904646,ONIT,873860,2022-02-25,125840.0,0.0,0.0,0.0,0.0
4295904647,OII,73756,2022-02-25,50014.0,0.0,0.0,0.0,0.0
4295904649,OLN,74303,2022-02-24,64367.0,0.0,0.0,0.0,0.0
4295904652,OMC,29989,2022-02-09,42608.0,0.0,0.0,0.0,0.0
4295904653,ODC,74046,2022-10-13,49055.0,0.0,0.0,0.0,0.0
4295904654,ORI,74260,2022-02-28,56775.0,0.0,0.0,,0.0
4295904656,OHI,888491,2022-02-17,88871.0,2.0,0.225,0.0,0.225
4295904658,OLP,712770,2022-03-11,61358.0,0.0,0.0,0.0,0.0
4295904660,OKE,1039684,2022-03-01,67236.0,0.0,0.0,0.0,0.0
4295904664,OFG,1030469,2022-02-25,90001.0,0.0,0.0,0.0,0.0
4295904672,ACH,75252,2022-02-23,45312.0,0.0,0.0,0.0,0.0
4295904674,PAR,708821,2022-03-01,51987.0,2.0,0.385,0.0,0.385
4295904675,PCG,1004980,2022-02-10,129896.0,0.0,0.0,0.0,0.0
4295904676,PNC,713676,2022-02-25,141517.0,4.0,0.283,0.0,0.283
4295904677,PRK,805676,2022-02-24,106178.0,0.0,0.0,0.0,0.0
4295904686,PPG,79879,,,,,,
4295904688,BOH,46195,2022-03-01,75998.0,0.0,0.0,0.0,0.0
4295904695,PKE,76267,2022-05-12,28860.0,0.0,0.0,0.0,0.0
4295904703,OC,1370946,2022-02-16,52957.0,0.0,0.0,0.0,0.0
4295904709,OXM,75288,2022-03-28,71918.0,0.0,0.0,0.0,0.0
4295904715,RNST,715072,2022-02-25,90625.0,0.0,0.0,0.0,0.0
4295904718,PEP,77476,2022-02-10,65593.0,2.0,0.305,0.0,0.305
4295904719,TPC,77543,2022-02-24,49366.0,0.0,0.0,0.0,0.0
4295904722,PFE,78003,2022-02-24,101564.0,0.0,0.0,0.0,0.0
4295904724,WTRG,78128,2022-03-01,80950.0,0.0,0.0,0.0,0.0
4295904728,PVH,78239,2022-03-30,98143.0,0.0,0.0,0.0,0.0
4295904735,PNW,764622,2022-02-25,106914.0,0.0,0.0,0.0,0.0
4295904736,PPC,802481,2022-02-18,68505.0,0.0,0.0,0.0,0.0
4295904739,BCO,78890,2022-02-28,71723.0,0.0,0.0,0.0,0.0
4295904740,PBI,78814,2022-02-22,46082.0,0.0,0.0,0.0,0.0
4295904749,PAA,1070423,2022-03-01,109809.0,0.0,0.0,0.0,0.0
4295904769,PGR,80661,2022-02-28,32097.0,3.0,0.935,1.871,0.467
4295904778,TXNM,1108426,2022-03-01,136406.0,0.0,0.0,0.0,0.0
4295904781,PHM,822416,2022-02-07,42352.0,0.0,0.0,0.0,0.0
4295904782,PEG,788784,2022-02-24,109362.0,0.0,0.0,0.0,0.0
4295904785,KWR,81362,2022-03-01,73716.0,0.0,0.0,0.0,0.0
4295904787,PWR,1050915,2022-02-25,99864.0,0.0,0.0,0.0,0.0
4295904788,DGX,1022079,2022-02-28,68004.0,5.0,0.735,0.0,0.735
4295904793,RPM,110621,2022-07-25,60236.0,0.0,0.0,0.0,0.0
4295904795,RES,742278,2022-02-28,41723.0,0.0,0.0,0.0,0.0
4295904803,RRC,315852,2022-02-22,76018.0,0.0,0.0,0.0,0.0
4295904804,RYN,52827,2022-02-25,75929.0,0.0,0.0,0.0,0.0
4295904805,RWT,930236,2022-02-25,154421.0,0.0,0.0,0.0,0.0
4295904811,RRX,82811,2022-03-02,63299.0,0.0,0.0,0.0,0.0
4295904812,REG,910606,2022-02-17,75619.0,0.0,0.0,,0.0
4295904813,RGA,898174,2022-02-25,115529.0,0.0,0.0,0.0,0.0
4295904818,RSG,1060391,2022-02-11,77366.0,0.0,0.0,0.0,0.0
4295904819,RMD,943819,2022-08-12,62989.0,10.0,1.588,0.0,1.588
4295904822,REX,744187,2022-04-06,31990.0,0.0,0.0,0.0,0.0
4295904835,RHI,315213,2022-02-14,33387.0,5.0,1.498,3.316,1.097
4295904837,ROK,1024478,2022-11-08,53470.0,3.0,0.561,0.0,0.561
4295904840,ROG,84748,2022-02-22,59204.0,0.0,0.0,0.0,0.0
4295904842,ROP,882835,2022-02-22,38649.0,0.0,0.0,0.0,0.0
4295904844,ROL,84839,2022-02-25,38542.0,0.0,0.0,,0.0
4295904853,T,732717,,,,,,
4295904860,SLG,1040971,2022-02-18,87158.0,0.0,0.0,0.0,0.0
4295904866,SYBT,835324,2022-02-25,84891.0,0.0,0.0,0.0,0.0
4295904869,SFES,86115,2022-03-11,27683.0,2.0,0.722,0.0,0.722
4295904876,JOE,745308,2022-02-23,73704.0,0.0,0.0,0.0,0.0
4295904877,TRV,86312,2022-02-17,127204.0,3.0,0.236,1.61,0.087
4295904882,BFS,907254,2022-02-24,53314.0,0.0,0.0,0.0,0.0
4295904886,MRK,310158,2022-02-25,100281.0,0.0,0.0,0.0,0.0
4295904888,SLB,87347,2022-01-26,38578.0,5.0,1.296,0.0,1.296
4295904890,MATV,1000623,2022-03-01,62095.0,0.0,0.0,0.0,0.0
4295904893,SMG,825542,2022-11-28,69843.0,0.0,0.0,0.0,0.0
4295904896,SEB,88121,2022-02-15,45388.0,0.0,0.0,0.0,0.0
4295904897,SSP,832428,2022-02-25,45235.0,0.0,0.0,0.0,0.0
4295904901,SRE,1032208,2022-02-25,168559.0,0.0,0.0,0.0,0.0
4295904912,SCI,89089,2022-02-15,48079.0,0.0,0.0,0.0,0.0
4295904914,SHW,89800,2022-02-17,58405.0,0.0,0.0,0.0,0.0
4295904919,SSD,920371,2022-02-28,41919.0,0.0,0.0,0.0,0.0
4295904930,SFD,91388,2016-03-29,59278.0,0.0,0.0,0.0,0.0
4295904931,SKY,90896,2022-05-24,38773.0,0.0,0.0,0.0,0.0
4295904934,SNA,91440,2022-02-11,66398.0,0.0,0.0,0.0,0.0
4295904938,SON,91767,2022-02-28,70626.0,0.0,0.0,0.0,0.0
4295904939,SAH,1043509,2022-02-25,67514.0,39.0,5.777,0.0,5.819
4295904946,LUV,92380,2022-02-07,80638.0,0.0,0.0,0.0,0.0
4295904951,SCCO,1001838,2022-03-07,109650.0,0.0,0.0,0.0,0.0
4295904970,SMP,93389,2022-02-23,49468.0,0.0,0.0,0.0,0.0
4295904972,SXI,310354,2022-08-05,43823.0,0.0,0.0,0.0,0.0
